ke,a,b,krp,Ea_rp,T0_rp,h0,kd,kw,Ea,T0,sigma,CaMg_1,CaMg_2,CaMg_3,CaMg_4,CaMg_5,CaMg_6,R2,volcanic_degassing,control_ppm,noIA_ppm,redIA_ppm,redIA10_ppm,redIA5_ppm,redIAsunda_ppm,redIAsunda10_ppm,redIAsunda5_ppm,redIAsundaGL_ppm,redIAsunda10GL_ppm,redIAsunda5GL_ppm,noDeccan_ppm,noET_ppm,noTraps_ppm,noCRB_ppm
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.02,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5232153992850233,4475070700000.0,286.0,869.6732,700.73145,534.83057,450.7682,670.4278,517.9647,432.74533,660.5755,513.70526,429.13864,340.64474,374.62732,429.0013,308.21008
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.005,0.1,42000.0,286.0,-0.4,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5099477210070631,4335641000000.0,286.0,871.55963,700.94507,531.1149,448.47366,673.6333,515.9231,432.18625,664.1385,511.8083,428.63647,329.74396,364.51144,407.97177,306.04742
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.02,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5282952490117594,4416029600000.0,286.0,866.7009,690.4825,527.6217,439.5175,647.2913,505.41928,420.04105,637.3346,501.43304,416.66168,321.074,334.15405,369.20795,297.4064
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5139413465922327,3915150800000.0,286.0,857.90717,687.8477,526.933,443.83127,655.1845,509.5297,425.91446,644.3157,504.98157,422.02795,332.67325,354.8882,401.45105,302.78604
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.01,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5039568860517647,4428355000000.0,286.0,845.17444,678.32025,523.9991,441.62064,647.5387,507.51248,424.1895,634.3906,501.9535,419.4489,329.97086,351.79413,395.6271,302.23087
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.02,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5196950581315988,4049798700000.0,286.0,860.12964,686.3268,525.2532,439.49704,646.99536,505.0267,420.67987,636.19714,500.69083,416.99564,324.1966,338.4402,376.6042,298.43115
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.005,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5342227580538019,4418634000000.0,286.0,878.7314,703.43176,532.0281,445.15158,667.2922,512.76807,426.6988,657.0146,508.52618,423.08945,327.66116,348.4383,389.97794,301.24023
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.005,0.05,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5075311936879017,4075191000000.0,286.0,859.705,683.0115,521.95026,435.2486,641.75964,501.2066,417.04425,631.115,497.0289,413.4708,311.58737,325.156,350.73508,295.29227
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5099394256357034,4495255300000.0,286.0,834.01227,665.6127,519.7004,436.168,629.2375,500.7575,418.13235,617.6013,495.96713,414.06262,321.0482,335.64368,370.66583,297.79062
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5012440276531915,4286381800000.0,286.0,864.3705,688.1404,527.97705,440.00757,643.70935,505.22897,420.0999,635.8046,502.1255,417.5077,322.35406,333.8615,370.22247,296.7099
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,5e-05,0.2,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5053833775943463,4533394600000.0,286.0,843.9261,677.2438,528.9717,443.79016,639.31036,508.46725,424.15286,631.62866,505.2355,421.45642,334.69464,355.02597,403.722,301.9569
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.02,42000.0,286.0,0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5022222394637074,4743288000000.0,286.0,829.47955,663.931,523.85065,437.0771,618.1552,499.891,416.18094,608.6903,495.94373,412.86172,328.64417,340.06802,382.7843,298.79712
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5330985294516111,4123945900000.0,286.0,868.2509,694.1747,529.8281,443.55032,655.7621,509.5869,424.53076,646.6315,505.85135,421.36642,328.84772,346.93042,389.72717,300.44427
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.01,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5300086593280059,4658925400000.0,286.0,868.2044,696.0234,531.40216,445.0642,660.217,512.0964,426.4305,649.7041,507.67465,422.67505,330.2029,352.2769,396.34705,302.31778
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.1,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5056714182984584,3714486000000.0,286.0,855.26495,677.2132,521.34045,433.36057,627.39294,496.95813,413.66904,618.3316,493.4808,410.69788,309.4139,319.9409,343.37088,293.88318
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5077223738702175,4883412000000.0,286.0,841.3897,670.4771,522.25745,436.4099,630.4331,501.39908,417.7124,619.6669,496.9797,413.9665,318.2804,331.7206,363.98395,296.8518
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5032302061288204,5110764000000.0,286.0,837.53046,668.04486,521.62634,436.20328,629.57654,501.3598,417.86887,617.84796,496.45148,413.68304,317.9711,332.99493,364.93393,297.45145
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.005,42000.0,286.0,0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5003286495603689,4201675000000.0,286.0,844.4411,679.8035,527.4026,443.758,645.73737,509.06067,424.75528,634.71136,504.3727,420.79666,339.90796,362.72812,416.6057,304.74
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,4000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5120225350148342,4431659700000.0,286.0,703.48376,566.7999,487.59772,418.24893,552.2263,472.7177,403.01096,545.1077,466.5578,397.5985,318.1197,338.08865,370.3681,299.1838
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5033337917358337,4107915000000.0,286.0,839.2451,672.2357,521.3411,439.65073,640.5496,504.56863,422.2495,628.15076,499.36407,417.7954,328.15765,348.1059,390.18192,301.14273
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5277444515217621,4512958000000.0,286.0,846.5683,676.8152,523.95905,439.5524,640.91907,504.95016,421.40137,629.56323,500.19867,417.34576,324.44022,342.62518,381.00745,299.7933
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,4000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5329845547920317,4636880000000.0,286.0,711.92957,569.64594,490.5677,418.838,552.6973,473.1982,402.6097,546.68384,468.01675,398.086,315.719,332.9579,362.82352,297.6424
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.005,0.01,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5129630640001467,4799851000000.0,286.0,872.40936,696.041,529.8121,441.45578,655.7749,508.73074,422.48557,645.7792,504.6876,419.07056,321.04868,336.4924,371.48712,297.99683
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.02,42000.0,286.0,0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5121119167642876,4149426800000.0,286.0,840.2331,674.53766,526.7357,440.54,631.75397,504.1914,419.8086,622.73816,500.43323,416.64865,337.18988,351.1539,402.41772,301.3989
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5198407089462251,4077253300000.0,286.0,719.345,575.04443,492.53036,421.82468,558.1772,476.74106,405.91888,552.19214,471.59756,401.42688,322.2162,343.3621,379.78482,300.20877
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,4000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5130926588121687,5216345000000.0,286.0,719.1561,572.7961,492.98294,419.3525,554.11884,474.19678,402.7029,548.0484,468.94708,398.1053,313.27405,330.2224,357.6145,297.1823
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.542829289868538,4635988300000.0,286.0,726.6715,580.06964,495.079,422.16742,559.18365,477.49933,405.72983,553.21,472.34567,401.21576,318.9092,339.48682,372.56012,299.51102
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.05,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5031464653791087,3594409000000.0,286.0,891.02844,714.7129,535.2749,449.57806,680.02167,516.8543,430.83078,671.3773,513.3404,427.8533,337.5388,360.02036,411.41187,303.5841
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0001,0.1,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5017343833731384,4623558000000.0,286.0,859.7975,689.752,531.92975,445.7345,652.531,511.84402,426.31674,644.47375,508.50067,423.53192,333.7464,354.8137,402.49997,301.96893
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5387143057063954,4832860000000.0,286.0,733.2368,583.919,497.40442,422.47015,559.0779,477.5899,405.14844,554.0118,473.23636,401.35812,316.57437,334.4147,365.14194,297.98026
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5303353863357257,3895429700000.0,286.0,736.4258,589.12994,497.83105,425.72894,565.1631,481.4212,409.33008,559.7842,476.81213,405.31094,326.3635,350.06158,390.6686,301.85156
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5586606768828428,4273233200000.0,286.0,742.72144,592.882,500.1041,425.74872,565.05664,481.48813,408.5978,560.14575,477.27887,404.93317,322.8352,344.45273,381.49667,300.45438
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5525382381527221,4651037000000.0,286.0,748.02795,596.0431,502.01202,425.76544,564.9675,481.5444,407.98392,560.44965,477.67105,404.61627,319.8742,339.74683,373.80167,299.2837
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5197305158904433,4138278600000.0,286.0,849.13885,682.1101,526.78516,443.94052,649.8052,509.36383,425.83762,638.666,504.61813,421.7914,335.4883,359.1386,408.50513,303.9686
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5477809389932263,3867616500000.0,286.0,754.0951,604.0778,503.41782,429.94235,574.04156,486.71722,413.25253,568.00195,482.33682,409.4209,330.48914,358.59866,403.34525,304.3178
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5699512722307033,4259959300000.0,286.0,758.9159,606.5931,505.2187,429.54227,572.6502,486.33658,412.13657,567.7087,482.35233,408.6566,326.4671,352.0238,392.71344,302.64545
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.001,0.1,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5126889879487923,4665219000000.0,286.0,868.1619,699.8958,534.03754,451.22064,672.7305,518.65424,434.46988,663.6888,514.7122,431.1177,336.12723,373.69635,423.3653,307.93417
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5293558665876488,4004353400000.0,286.0,879.8436,707.4961,534.8621,449.8254,674.782,517.0951,431.3521,665.07495,513.0057,427.874,339.71436,366.6033,420.0896,305.84888
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5478159758979345,3531783000000.0,286.0,774.26215,620.41895,509.76633,434.52673,588.3919,491.96106,417.01663,581.0817,488.5903,414.08566,335.68784,365.1337,415.13696,305.55856
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.5,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5054119270908121,4968588000000.0,286.0,784.646,626.6209,508.25485,430.1349,596.12573,491.67557,413.97775,584.37585,486.43903,409.4439,316.97717,338.421,369.3976,299.17328
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.02,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5012097822451267,3812407000000.0,286.0,872.7896,691.60956,524.49347,435.0157,642.61914,500.5843,415.50708,633.268,497.05215,412.49823,308.96973,319.69327,342.66556,293.82516
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.5,42000.0,286.0,-0.4,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5106234356811465,4350820700000.0,286.0,793.63403,635.3472,510.66705,433.8755,607.64465,495.55063,417.97626,596.1855,490.4438,413.54944,323.64804,349.8055,387.4389,302.0401
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.5,42000.0,286.0,-0.4,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5127185562899359,4955694000000.0,286.0,797.1362,637.48083,512.33997,433.31522,606.9754,495.55627,416.97974,595.7253,490.49002,412.57654,320.1487,345.3613,379.48914,301.22772
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,0.1,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.506844467718081,5113885000000.0,286.0,847.5153,680.8301,529.2278,444.60898,646.973,510.51678,426.20554,636.7045,506.05045,422.426,331.79282,359.10727,404.7889,304.24573
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.5,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.524868760246111,4316156400000.0,286.0,808.33325,648.0529,515.51117,437.71585,620.2368,500.1416,421.58356,609.5327,495.3224,417.39056,327.4847,358.2067,399.64038,304.53897
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.5,42000.0,286.0,-0.4,4000.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5345295882155916,3990447500000.0,286.0,766.8833,606.51746,503.47552,423.5106,565.8835,479.55917,404.39484,561.28284,475.63516,400.99176,309.39612,319.5359,343.00784,293.93814
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.5,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5361738545730876,4571505000000.0,286.0,817.9094,654.0561,518.4075,437.65387,621.65607,500.6312,420.58765,612.5078,496.57892,417.0882,324.008,350.5126,388.50864,302.19513
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.5,42000.0,286.0,-0.4,4000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.504914751051353,3556754800000.0,286.0,759.041,600.6181,500.79376,422.72693,564.1132,478.1644,403.99417,559.5435,474.2804,400.63483,311.27032,321.40775,346.76923,294.23175
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,0.1,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5264887249688444,4406452400000.0,286.0,859.6494,692.73035,532.9698,449.44348,661.9164,515.82355,431.23743,652.36804,511.6662,427.7152,341.44333,374.8133,430.04617,308.16885
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.5,42000.0,286.0,-0.4,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5356000557976772,3953737600000.0,286.0,832.0064,667.14105,522.4768,442.79126,637.48676,506.11346,425.87204,629.07556,502.38812,422.65125,332.21454,364.528,410.6944,305.7383
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.5,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5303556703744596,3697819500000.0,286.0,782.22235,618.6984,507.8246,426.47455,570.576,482.6421,406.60074,566.7156,479.37006,403.77963,312.0535,322.56845,348.7204,294.48773
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.002,0.02,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5047539652145057,4852355700000.0,286.0,869.9784,701.9327,535.34863,452.3552,675.0797,520.047,435.5703,665.68463,515.9435,432.09512,337.36166,377.5283,428.39526,309.08786
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.5,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5278365519261636,3571928500000.0,286.0,775.5439,614.5621,505.4569,426.0533,570.94226,482.602,407.08612,566.44476,478.7767,403.76874,314.0432,326.25137,354.39948,295.5208
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.5,42000.0,286.0,-0.4,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5138082321843139,3295124700000.0,286.0,792.9392,628.49066,510.369,429.42914,581.1273,486.21756,409.65497,573.5668,483.07806,406.9485,317.16708,329.79395,361.09323,296.16022
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.002,0.2,42000.0,286.0,-0.4,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5140429045193664,4482478400000.0,286.0,841.9306,672.36975,521.0556,438.00854,639.4614,503.5267,421.0682,628.7696,499.02484,417.20187,318.80072,340.19046,372.94693,299.30423
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.002,42000.0,286.0,0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5089150146312218,4962029400000.0,286.0,854.5801,689.6217,532.4513,449.8468,661.3891,516.3897,432.41522,649.9487,511.25836,428.04813,340.04343,382.42972,436.21823,311.5108
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.002,0.2,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5004115325180463,3900725800000.0,286.0,853.4822,683.2882,524.0424,442.47006,653.2916,507.97955,425.73682,643.102,503.69028,422.04706,325.8619,351.90457,391.68192,302.1975
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.2,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5261206433961291,4463934000000.0,286.0,855.062,683.8533,525.46936,441.49854,650.9329,507.69937,424.3463,641.0364,503.48376,420.7115,322.11475,347.18637,383.2245,301.3369
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.2,42000.0,286.0,-0.4,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5188096169442946,3861707800000.0,286.0,869.23065,696.9613,529.33417,446.7276,666.8343,512.9741,429.71924,657.7548,509.1088,426.38113,329.90894,360.4302,404.201,304.68613
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.2,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5098513486537042,3596903300000.0,286.0,833.6126,659.57495,517.3785,431.27032,608.79565,492.40454,411.35626,600.07526,488.99014,408.42767,309.98007,320.26053,344.2758,293.95795
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5006260340181522,4826079000000.0,286.0,839.95483,671.63544,522.31506,438.04654,636.01917,503.56937,419.90192,623.8579,498.53418,415.64206,322.8283,338.49234,375.26288,298.57016
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5026992375954302,4009036000000.0,286.0,866.7298,695.7267,529.9978,445.74524,662.519,512.30084,427.3871,652.0407,507.97253,423.7259,335.43945,356.83298,406.1335,302.9388
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.005,0.05,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5030072783767523,4226436800000.0,286.0,870.3991,690.33044,524.91595,435.74393,644.4818,502.07755,416.70926,635.1498,498.4845,413.65836,309.71887,321.51324,345.2336,294.2614
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,2e-05,0.02,42000.0,286.0,0.3,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5001065903580021,4490515000000.0,286.0,843.174,681.7085,531.8898,447.68082,648.6574,513.42487,428.23663,638.6955,509.02203,424.54205,346.60803,382.46323,443.23993,310.43918
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5145253222203041,4626647600000.0,286.0,855.6852,684.79645,527.0406,441.5082,648.25275,507.6934,422.9057,637.3399,503.18692,419.09848,326.75436,344.23627,384.91553,299.92648
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.005,0.05,42000.0,286.0,-0.4,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5046848321173882,3770668800000.0,286.0,880.6573,699.75903,527.21674,438.86124,656.08856,505.34613,419.91815,647.14087,501.90558,416.9945,314.3277,328.43958,356.7659,295.87408
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5127167862802758,3809604500000.0,286.0,885.79895,711.7852,535.8583,450.12607,677.5834,517.4938,431.21912,668.7063,513.8352,428.12878,340.5167,364.2759,418.60532,304.70764
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5278719347669305,4427216300000.0,286.0,872.26483,698.6867,532.07654,445.19955,661.17004,512.089,426.10886,651.62134,508.15552,422.79034,330.93085,350.35193,395.18372,301.37305
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.002,0.02,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5030988978320661,4733154600000.0,286.0,859.99097,683.0522,525.59174,436.47385,635.7757,501.70673,416.52686,626.25714,497.96613,413.37592,315.6117,325.14032,354.75473,295.04425
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5032936385615951,5044828000000.0,286.0,861.52216,688.31616,529.1301,441.37067,648.1733,507.88004,422.1372,638.1151,503.7366,418.64453,323.44446,339.49365,376.8825,298.78287
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.002,0.02,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5097716585550017,3695144600000.0,286.0,881.7563,703.6974,530.8911,443.29062,661.6017,509.35245,423.58426,652.90173,505.93948,420.70593,328.4874,342.35962,384.82462,299.01443
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.05,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5017626491300575,4004640200000.0,286.0,820.12085,650.86945,517.7026,430.69412,594.3874,489.94888,408.98474,585.83264,486.58508,406.13986,318.80673,322.67453,355.55035,294.30643
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.002,0.02,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5096212683882594,4382469700000.0,286.0,853.27295,678.576,523.25464,436.17477,634.7183,501.09143,416.82004,624.4852,497.05914,413.41647,317.97153,328.25876,360.2309,295.77014
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.05,42000.0,286.0,0.0,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5056678988656798,4561466600000.0,286.0,817.63477,652.4502,518.6251,433.2269,606.22375,494.94052,412.82858,595.9734,490.7299,409.27118,323.38995,331.66257,369.10355,296.67957
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.05,42000.0,286.0,0.0,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5036924087750159,4012715800000.0,286.0,827.0573,661.8112,520.90216,436.23856,618.6645,498.6658,416.05304,608.68823,494.57092,412.59323,330.99146,341.13132,386.17938,298.87527
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.05,42000.0,286.0,0.0,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5170957189304164,4382364000000.0,286.0,832.88605,665.2135,523.15784,436.37607,617.8803,498.76636,415.47592,608.7064,495.00735,412.30533,327.28638,336.57077,377.9143,297.80408
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.05,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5128537343031878,3833613300000.0,286.0,844.3197,676.3249,526.08093,439.88864,632.03174,503.09857,419.14478,623.2951,499.52142,416.12778,335.61877,346.96927,396.64423,300.2166
