Age,Min,Mean,Max,Mean-min,Max - mean
100.85,0.707428,0.707434,0.70744,0.000006,0.000006
100.9,0.707428,0.707434,0.70744,0.000006,0.000006
100.95,0.707428,0.707434,0.70744,0.000006,0.000006
101,0.707428,0.707434,0.70744,0.000006,0.000006
101.05,0.707428,0.707434,0.70744,0.000006,0.000006
101.1,0.707428,0.707434,0.70744,0.000006,0.000006
101.15,0.707428,0.707434,0.70744,0.000006,0.000006
101.2,0.707428,0.707434,0.707439,0.000006,0.000006
101.25,0.707428,0.707434,0.707439,0.000006,0.000005
101.3,0.707428,0.707434,0.707439,0.000005,0.000005
101.35,0.707428,0.707434,0.707439,0.000006,0.000005
101.4,0.707428,0.707433,0.707439,0.000005,0.000005
101.45,0.707428,0.707433,0.707439,0.000005,0.000005
101.5,0.707428,0.707433,0.707438,0.000005,0.000005
101.55,0.707428,0.707433,0.707438,0.000005,0.000005
101.6,0.707428,0.707433,0.707438,0.000005,0.000005
101.65,0.707428,0.707433,0.707438,0.000005,0.000005
101.7,0.707428,0.707433,0.707438,0.000005,0.000005
101.75,0.707428,0.707433,0.707438,0.000005,0.000005
101.8,0.707428,0.707432,0.707437,0.000005,0.000005
101.85,0.707428,0.707432,0.707437,0.000005,0.000005
101.9,0.707427,0.707432,0.707437,0.000005,0.000005
101.95,0.707427,0.707432,0.707437,0.000005,0.000005
102,0.707427,0.707432,0.707436,0.000005,0.000005
102.05,0.707427,0.707432,0.707436,0.000004,0.000004
102.1,0.707427,0.707432,0.707436,0.000004,0.000004
102.15,0.707427,0.707431,0.707436,0.000004,0.000004
102.2,0.707427,0.707431,0.707435,0.000004,0.000004
102.25,0.707427,0.707431,0.707435,0.000004,0.000004
102.3,0.707426,0.707431,0.707435,0.000004,0.000004
102.35,0.707426,0.707431,0.707435,0.000004,0.000004
102.4,0.707426,0.70743,0.707435,0.000004,0.000004
102.45,0.707426,0.70743,0.707435,0.000004,0.000004
102.5,0.707426,0.70743,0.707434,0.000004,0.000004
102.55,0.707425,0.70743,0.707434,0.000005,0.000004
102.6,0.707425,0.70743,0.707434,0.000005,0.000004
102.65,0.707425,0.707429,0.707434,0.000005,0.000005
102.7,0.707424,0.707429,0.707434,0.000005,0.000005
102.75,0.707424,0.707429,0.707434,0.000005,0.000005
102.8,0.707424,0.707429,0.707434,0.000005,0.000005
102.85,0.707424,0.707429,0.707434,0.000005,0.000005
102.9,0.707423,0.707428,0.707433,0.000005,0.000005
102.95,0.707423,0.707428,0.707433,0.000005,0.000005
103,0.707423,0.707428,0.707433,0.000005,0.000005
103.05,0.707422,0.707428,0.707433,0.000005,0.000005
103.1,0.707422,0.707428,0.707433,0.000006,0.000006
103.15,0.707422,0.707427,0.707433,0.000006,0.000006
103.2,0.707422,0.707427,0.707433,0.000006,0.000006
103.25,0.707421,0.707427,0.707433,0.000006,0.000006
103.3,0.707421,0.707427,0.707433,0.000006,0.000006
103.35,0.707421,0.707427,0.707433,0.000006,0.000006
103.4,0.707421,0.707427,0.707433,0.000006,0.000006
103.45,0.70742,0.707427,0.707433,0.000006,0.000007
103.5,0.70742,0.707427,0.707433,0.000007,0.000007
103.55,0.70742,0.707427,0.707433,0.000007,0.000007
103.6,0.70742,0.707426,0.707433,0.000007,0.000007
103.65,0.707419,0.707426,0.707433,0.000007,0.000007
103.7,0.707419,0.707426,0.707433,0.000007,0.000007
103.75,0.707419,0.707426,0.707433,0.000007,0.000007
103.8,0.707418,0.707426,0.707433,0.000007,0.000007
103.85,0.707418,0.707425,0.707433,0.000007,0.000007
103.9,0.707418,0.707425,0.707432,0.000007,0.000007
103.95,0.707417,0.707425,0.707432,0.000007,0.000007
104,0.707417,0.707425,0.707432,0.000008,0.000007
104.05,0.707417,0.707424,0.707432,0.000008,0.000008
104.1,0.707416,0.707424,0.707432,0.000008,0.000008
104.15,0.707416,0.707424,0.707431,0.000008,0.000008
104.2,0.707416,0.707424,0.707431,0.000008,0.000008
104.25,0.707416,0.707423,0.707431,0.000008,0.000008
104.3,0.707415,0.707423,0.707431,0.000008,0.000008
104.35,0.707415,0.707423,0.707431,0.000008,0.000008
104.4,0.707415,0.707423,0.70743,0.000008,0.000008
104.45,0.707415,0.707422,0.70743,0.000008,0.000008
104.5,0.707414,0.707422,0.70743,0.000008,0.000008
104.55,0.707414,0.707422,0.707429,0.000008,0.000008
104.6,0.707413,0.707421,0.707429,0.000008,0.000008
104.65,0.707413,0.707421,0.707429,0.000008,0.000008
104.7,0.707413,0.707421,0.707428,0.000008,0.000008
104.75,0.707412,0.70742,0.707428,0.000008,0.000008
104.8,0.707412,0.70742,0.707428,0.000008,0.000008
104.85,0.707411,0.707419,0.707427,0.000008,0.000008
104.9,0.707411,0.707419,0.707427,0.000008,0.000008
104.95,0.70741,0.707418,0.707426,0.000008,0.000008
105,0.70741,0.707418,0.707426,0.000008,0.000008
105.05,0.707409,0.707417,0.707426,0.000008,0.000008
105.1,0.707409,0.707417,0.707425,0.000008,0.000008
105.15,0.707408,0.707416,0.707425,0.000008,0.000008
105.2,0.707407,0.707416,0.707424,0.000008,0.000008
105.25,0.707407,0.707415,0.707424,0.000008,0.000009
105.3,0.707406,0.707415,0.707424,0.000009,0.000009
105.35,0.707406,0.707414,0.707423,0.000009,0.000009
105.4,0.707405,0.707414,0.707423,0.000009,0.000009
105.45,0.707405,0.707414,0.707423,0.000009,0.000009
105.5,0.707404,0.707413,0.707422,0.000009,0.000009
105.55,0.707403,0.707413,0.707422,0.000009,0.000009
105.6,0.707403,0.707412,0.707422,0.000009,0.000009
105.65,0.707402,0.707412,0.707421,0.000009,0.000009
105.7,0.707402,0.707411,0.707421,0.000009,0.000009
105.75,0.707402,0.707411,0.707421,0.00001,0.00001
105.8,0.707401,0.707411,0.70742,0.00001,0.00001
105.85,0.707401,0.707411,0.70742,0.00001,0.00001
105.9,0.707401,0.70741,0.70742,0.00001,0.00001
105.95,0.7074,0.70741,0.70742,0.00001,0.00001
106,0.7074,0.70741,0.707419,0.00001,0.00001
106.05,0.7074,0.70741,0.707419,0.00001,0.00001
106.1,0.7074,0.707409,0.707419,0.00001,0.00001
106.15,0.7074,0.707409,0.707419,0.00001,0.00001
106.2,0.7074,0.707409,0.707419,0.000009,0.000009
106.25,0.7074,0.707409,0.707419,0.000009,0.000009
106.3,0.7074,0.707409,0.707418,0.000009,0.000009
106.35,0.7074,0.707409,0.707418,0.000009,0.000009
106.4,0.7074,0.707409,0.707418,0.000009,0.000009
106.45,0.7074,0.707409,0.707418,0.000009,0.000009
106.5,0.7074,0.707409,0.707418,0.000009,0.000009
106.55,0.7074,0.707409,0.707418,0.000009,0.000009
106.6,0.7074,0.707409,0.707418,0.000009,0.000009
106.65,0.707401,0.707409,0.707418,0.000009,0.000009
106.7,0.707401,0.707409,0.707418,0.000009,0.000009
106.75,0.707401,0.707409,0.707418,0.000009,0.000009
106.8,0.707401,0.70741,0.707418,0.000009,0.000008
106.85,0.707401,0.70741,0.707418,0.000008,0.000009
106.9,0.707401,0.70741,0.707418,0.000009,0.000008
106.95,0.707401,0.70741,0.707418,0.000008,0.000009
107,0.707401,0.70741,0.707418,0.000009,0.000008
107.05,0.707402,0.70741,0.707419,0.000008,0.000008
107.1,0.707402,0.70741,0.707419,0.000009,0.000009
107.15,0.707402,0.70741,0.707419,0.000009,0.000009
107.2,0.707402,0.70741,0.707419,0.000009,0.000009
107.25,0.707402,0.70741,0.707419,0.000009,0.000009
107.3,0.707402,0.70741,0.707419,0.000009,0.000009
107.35,0.707402,0.70741,0.707419,0.000009,0.000009
107.4,0.707401,0.70741,0.707419,0.000009,0.000009
107.45,0.707401,0.70741,0.70742,0.000009,0.000009
107.5,0.707401,0.70741,0.70742,0.000009,0.000009
107.55,0.707401,0.70741,0.70742,0.000009,0.000009
107.6,0.707401,0.70741,0.70742,0.000009,0.000009
107.65,0.707401,0.70741,0.70742,0.000009,0.000009
107.7,0.707401,0.70741,0.70742,0.000009,0.000009
107.75,0.7074,0.70741,0.70742,0.00001,0.00001
107.8,0.7074,0.70741,0.707419,0.00001,0.00001
107.85,0.7074,0.70741,0.707419,0.00001,0.00001
107.9,0.7074,0.707409,0.707419,0.00001,0.00001
107.95,0.707399,0.707409,0.707419,0.00001,0.00001
108,0.707399,0.707409,0.707418,0.00001,0.00001
108.05,0.707399,0.707409,0.707418,0.00001,0.00001
108.1,0.707399,0.707408,0.707418,0.00001,0.00001
108.15,0.707399,0.707408,0.707418,0.000009,0.000009
108.2,0.707398,0.707408,0.707417,0.000009,0.000009
108.25,0.707398,0.707407,0.707417,0.000009,0.000009
108.3,0.707398,0.707407,0.707416,0.000009,0.000009
108.35,0.707398,0.707407,0.707416,0.000009,0.000009
108.4,0.707398,0.707407,0.707416,0.000009,0.000009
108.45,0.707398,0.707406,0.707415,0.000009,0.000009
108.5,0.707397,0.707406,0.707415,0.000009,0.000009
108.55,0.707397,0.707406,0.707414,0.000009,0.000009
108.6,0.707397,0.707405,0.707414,0.000009,0.000009
108.65,0.707397,0.707405,0.707414,0.000008,0.000008
108.7,0.707396,0.707405,0.707413,0.000008,0.000008
108.75,0.707396,0.707404,0.707413,0.000008,0.000008
108.8,0.707396,0.707404,0.707412,0.000008,0.000008
108.85,0.707395,0.707404,0.707412,0.000008,0.000008
108.9,0.707395,0.707403,0.707412,0.000008,0.000008
108.95,0.707394,0.707403,0.707411,0.000008,0.000008
109,0.707394,0.707402,0.707411,0.000008,0.000008
109.05,0.707393,0.707402,0.70741,0.000008,0.000009
109.1,0.707393,0.707401,0.70741,0.000008,0.000008
109.15,0.707392,0.707401,0.707409,0.000009,0.000009
109.2,0.707392,0.7074,0.707409,0.000009,0.000009
109.25,0.707391,0.7074,0.707408,0.000009,0.000009
109.3,0.70739,0.707399,0.707408,0.000009,0.000009
109.35,0.707389,0.707398,0.707407,0.000009,0.000009
109.4,0.707389,0.707397,0.707406,0.000009,0.000009
109.45,0.707388,0.707397,0.707405,0.000009,0.000009
109.5,0.707387,0.707396,0.707405,0.000009,0.000009
109.55,0.707386,0.707395,0.707404,0.000009,0.000009
109.6,0.707386,0.707394,0.707403,0.000009,0.000009
109.65,0.707385,0.707393,0.707402,0.000009,0.000009
109.7,0.707384,0.707393,0.707401,0.000009,0.000009
109.75,0.707383,0.707392,0.7074,0.000009,0.000009
109.8,0.707382,0.707391,0.707399,0.000009,0.000009
109.85,0.707381,0.70739,0.707399,0.000009,0.000009
109.9,0.70738,0.707389,0.707398,0.000009,0.000009
109.95,0.707379,0.707388,0.707397,0.000009,0.000009
110,0.707378,0.707387,0.707396,0.000009,0.000009
110.05,0.707377,0.707386,0.707395,0.000009,0.000009
110.1,0.707376,0.707385,0.707394,0.000009,0.000009
110.15,0.707375,0.707384,0.707393,0.000009,0.000009
110.2,0.707374,0.707383,0.707392,0.000009,0.000009
110.25,0.707373,0.707381,0.70739,0.000009,0.000009
110.3,0.707371,0.70738,0.707389,0.000009,0.000009
110.35,0.70737,0.707379,0.707387,0.000009,0.000009
110.4,0.707369,0.707377,0.707386,0.000009,0.000009
110.45,0.707367,0.707376,0.707385,0.000009,0.000009
110.5,0.707366,0.707375,0.707383,0.000009,0.000009
110.55,0.707365,0.707374,0.707382,0.000009,0.000008
110.6,0.707364,0.707372,0.707381,0.000008,0.000009
110.65,0.707362,0.707371,0.707379,0.000008,0.000008
110.7,0.707361,0.707369,0.707378,0.000008,0.000008
110.75,0.70736,0.707368,0.707376,0.000008,0.000008
110.8,0.707358,0.707366,0.707375,0.000008,0.000008
110.85,0.707357,0.707365,0.707373,0.000008,0.000008
110.9,0.707355,0.707363,0.707372,0.000008,0.000008
110.95,0.707354,0.707362,0.70737,0.000008,0.000008
111,0.707352,0.70736,0.707368,0.000008,0.000008
111.05,0.707351,0.707359,0.707367,0.000008,0.000008
111.1,0.707349,0.707357,0.707365,0.000008,0.000008
111.15,0.707348,0.707356,0.707364,0.000008,0.000008
111.2,0.707346,0.707354,0.707362,0.000008,0.000008
111.25,0.707344,0.707352,0.70736,0.000008,0.000008
111.3,0.707343,0.707351,0.707359,0.000008,0.000008
111.35,0.707341,0.707349,0.707357,0.000008,0.000008
111.4,0.707339,0.707347,0.707356,0.000008,0.000008
111.45,0.707337,0.707346,0.707354,0.000008,0.000008
111.5,0.707336,0.707344,0.707352,0.000008,0.000008
111.55,0.707334,0.707342,0.707351,0.000008,0.000008
111.6,0.707332,0.707341,0.707349,0.000008,0.000008
111.65,0.707331,0.707339,0.707347,0.000008,0.000008
111.7,0.707329,0.707337,0.707345,0.000008,0.000008
111.75,0.707328,0.707335,0.707343,0.000008,0.000008
111.8,0.707326,0.707334,0.707342,0.000008,0.000008
111.85,0.707324,0.707332,0.70734,0.000008,0.000008
111.9,0.707322,0.70733,0.707338,0.000008,0.000008
111.95,0.707321,0.707328,0.707336,0.000008,0.000008
112,0.707319,0.707326,0.707334,0.000008,0.000008
112.05,0.707317,0.707325,0.707332,0.000008,0.000008
112.1,0.707315,0.707323,0.70733,0.000008,0.000008
112.15,0.707313,0.707321,0.707328,0.000008,0.000008
112.2,0.707311,0.707319,0.707326,0.000008,0.000008
112.25,0.707309,0.707317,0.707324,0.000008,0.000008
112.3,0.707307,0.707315,0.707322,0.000008,0.000008
112.35,0.707305,0.707313,0.70732,0.000008,0.000008
112.4,0.707303,0.70731,0.707318,0.000008,0.000008
112.45,0.7073,0.707308,0.707316,0.000008,0.000008
112.5,0.707298,0.707306,0.707314,0.000008,0.000008
112.55,0.707296,0.707304,0.707312,0.000009,0.000008
112.6,0.707293,0.707302,0.707311,0.000009,0.000009
112.65,0.707291,0.7073,0.707309,0.000009,0.000009
112.7,0.707289,0.707298,0.707307,0.000009,0.000009
112.75,0.707287,0.707296,0.707305,0.000009,0.000009
112.8,0.707284,0.707293,0.707303,0.000009,0.000009
112.85,0.707282,0.707291,0.7073,0.000009,0.000009
112.9,0.70728,0.707289,0.707298,0.000009,0.000009
112.95,0.707278,0.707287,0.707296,0.000009,0.000009
113,0.707275,0.707285,0.707294,0.000009,0.000009
113.05,0.707273,0.707282,0.707292,0.000009,0.00001
113.1,0.70727,0.707279,0.707289,0.00001,0.00001
113.15,0.707267,0.707277,0.707287,0.00001,0.00001
113.2,0.707264,0.707274,0.707285,0.00001,0.000011
113.25,0.707261,0.707271,0.707282,0.000011,0.000011
113.3,0.707258,0.707269,0.70728,0.000011,0.000011
113.35,0.707255,0.707266,0.707278,0.000011,0.000012
113.4,0.707252,0.707263,0.707275,0.000012,0.000012
113.45,0.707249,0.707261,0.707273,0.000012,0.000012
113.5,0.707246,0.707258,0.707271,0.000012,0.000012
113.55,0.707243,0.707256,0.707268,0.000012,0.000013
113.6,0.707241,0.707253,0.707266,0.000013,0.000013
113.65,0.707238,0.707251,0.707263,0.000013,0.000013
113.7,0.707236,0.707248,0.707261,0.000013,0.000013
113.75,0.707233,0.707246,0.707258,0.000013,0.000012
113.8,0.707231,0.707243,0.707256,0.000013,0.000012
113.85,0.707229,0.707241,0.707253,0.000012,0.000012
113.9,0.707226,0.707238,0.70725,0.000012,0.000012
113.95,0.707224,0.707236,0.707248,0.000012,0.000012
114,0.707222,0.707234,0.707245,0.000012,0.000011
114.05,0.70722,0.707231,0.707242,0.000011,0.000011
114.1,0.707218,0.707229,0.70724,0.000011,0.000011
114.15,0.707216,0.707227,0.707237,0.000011,0.000011
114.2,0.707214,0.707224,0.707234,0.00001,0.00001
114.25,0.707212,0.707222,0.707232,0.00001,0.00001
114.3,0.70721,0.70722,0.70723,0.00001,0.00001
114.35,0.707208,0.707218,0.707227,0.00001,0.000009
114.4,0.707207,0.707216,0.707225,0.000009,0.000009
114.45,0.707205,0.707214,0.707223,0.000009,0.000009
114.5,0.707204,0.707213,0.707221,0.000009,0.000009
114.55,0.707202,0.707211,0.707219,0.000009,0.000008
114.6,0.707201,0.70721,0.707218,0.000008,0.000008
114.65,0.7072,0.707208,0.707216,0.000008,0.000008
114.7,0.707199,0.707207,0.707215,0.000008,0.000008
114.75,0.707198,0.707206,0.707214,0.000008,0.000008
114.8,0.707197,0.707205,0.707212,0.000008,0.000008
114.85,0.707196,0.707204,0.707212,0.000008,0.000007
114.9,0.707196,0.707203,0.707211,0.000007,0.000007
114.95,0.707196,0.707203,0.70721,0.000007,0.000007
115,0.707196,0.707203,0.70721,0.000007,0.000007
115.05,0.707196,0.707203,0.707209,0.000007,0.000007
115.1,0.707196,0.707202,0.707209,0.000007,0.000007
115.15,0.707196,0.707202,0.707209,0.000007,0.000007
115.2,0.707196,0.707203,0.707209,0.000007,0.000007
115.25,0.707197,0.707203,0.70721,0.000006,0.000007
115.3,0.707198,0.707204,0.707211,0.000007,0.000007
115.35,0.707199,0.707205,0.707212,0.000007,0.000007
115.4,0.707199,0.707206,0.707213,0.000007,0.000007
115.45,0.7072,0.707207,0.707214,0.000007,0.000007
115.5,0.707201,0.707208,0.707215,0.000007,0.000007
115.55,0.707202,0.707209,0.707216,0.000007,0.000007
115.6,0.707203,0.70721,0.707217,0.000007,0.000007
115.65,0.707204,0.707211,0.707219,0.000008,0.000008
115.7,0.707205,0.707212,0.70722,0.000008,0.000008
115.75,0.707206,0.707213,0.707221,0.000008,0.000008
115.8,0.707206,0.707214,0.707223,0.000008,0.000008
115.85,0.707207,0.707216,0.707224,0.000008,0.000008
115.9,0.707208,0.707217,0.707225,0.000008,0.000009
115.95,0.707209,0.707218,0.707227,0.000009,0.000009
116,0.707211,0.707219,0.707228,0.000009,0.000009
116.05,0.707212,0.707221,0.70723,0.000009,0.000009
116.1,0.707213,0.707222,0.707231,0.000009,0.000009
116.15,0.707214,0.707223,0.707233,0.000009,0.000009
116.2,0.707215,0.707224,0.707234,0.000009,0.00001
116.25,0.707216,0.707226,0.707236,0.00001,0.00001
116.3,0.707217,0.707227,0.707237,0.00001,0.00001
116.35,0.707218,0.707228,0.707238,0.00001,0.00001
116.4,0.70722,0.70723,0.70724,0.00001,0.00001
116.45,0.707221,0.707231,0.707242,0.00001,0.00001
116.5,0.707222,0.707233,0.707243,0.00001,0.000011
116.55,0.707223,0.707234,0.707245,0.00001,0.000011
116.6,0.707225,0.707235,0.707246,0.000011,0.000011
116.65,0.707226,0.707237,0.707248,0.000011,0.000011
116.7,0.707227,0.707238,0.707249,0.000011,0.000011
116.75,0.707228,0.70724,0.707251,0.000011,0.000011
116.8,0.70723,0.707241,0.707252,0.000011,0.000011
116.85,0.707231,0.707242,0.707254,0.000011,0.000012
116.9,0.707232,0.707243,0.707255,0.000011,0.000012
116.95,0.707233,0.707245,0.707256,0.000012,0.000012
117,0.707234,0.707246,0.707258,0.000012,0.000012
117.05,0.707235,0.707247,0.707259,0.000012,0.000012
117.1,0.707236,0.707248,0.707261,0.000012,0.000012
117.15,0.707238,0.70725,0.707262,0.000012,0.000012
117.2,0.707239,0.707251,0.707263,0.000012,0.000012
117.25,0.70724,0.707252,0.707265,0.000012,0.000012
117.3,0.707241,0.707254,0.707266,0.000012,0.000012
117.35,0.707242,0.707255,0.707267,0.000012,0.000012
117.4,0.707244,0.707256,0.707269,0.000012,0.000012
117.45,0.707244,0.707257,0.707269,0.000012,0.000012
117.5,0.707245,0.707258,0.70727,0.000013,0.000013
117.55,0.707246,0.707259,0.707271,0.000012,0.000013
117.6,0.707247,0.70726,0.707272,0.000013,0.000013
117.65,0.707248,0.707261,0.707273,0.000012,0.000013
117.7,0.707249,0.707262,0.707274,0.000013,0.000013
117.75,0.70725,0.707263,0.707275,0.000012,0.000013
117.8,0.707251,0.707264,0.707276,0.000012,0.000012
117.85,0.707252,0.707264,0.707277,0.000012,0.000012
117.9,0.707253,0.707265,0.707278,0.000012,0.000012
117.95,0.707254,0.707266,0.707279,0.000012,0.000012
118,0.707255,0.707267,0.707279,0.000012,0.000012
118.05,0.707256,0.707268,0.70728,0.000012,0.000012
118.1,0.707257,0.707269,0.707281,0.000012,0.000012
118.15,0.707258,0.70727,0.707282,0.000012,0.000012
118.2,0.707259,0.707271,0.707282,0.000012,0.000012
118.25,0.70726,0.707271,0.707283,0.000012,0.000011
118.3,0.707261,0.707272,0.707284,0.000012,0.000011
118.35,0.707262,0.707273,0.707285,0.000011,0.000012
118.4,0.707263,0.707274,0.707285,0.000011,0.000011
118.45,0.707264,0.707275,0.707286,0.000011,0.000011
118.5,0.707265,0.707276,0.707287,0.000011,0.000011
118.55,0.707265,0.707277,0.707288,0.000011,0.000011
118.6,0.707266,0.707277,0.707288,0.000011,0.000011
118.65,0.707267,0.707278,0.707289,0.000011,0.000011
118.7,0.707268,0.707279,0.70729,0.000011,0.000011
118.75,0.707269,0.70728,0.707291,0.000011,0.000011
118.8,0.70727,0.707281,0.707292,0.000011,0.000011
118.85,0.707271,0.707282,0.707292,0.000011,0.000011
118.9,0.707272,0.707282,0.707293,0.000011,0.000011
118.95,0.707273,0.707283,0.707294,0.000011,0.00001
119,0.707273,0.707284,0.707294,0.00001,0.00001
119.05,0.707274,0.707285,0.707295,0.00001,0.00001
119.1,0.707275,0.707285,0.707296,0.00001,0.00001
119.15,0.707276,0.707286,0.707296,0.00001,0.00001
119.2,0.707277,0.707287,0.707297,0.00001,0.00001
119.25,0.707278,0.707288,0.707297,0.00001,0.00001
119.3,0.707279,0.707288,0.707298,0.000009,0.00001
119.35,0.70728,0.707289,0.707298,0.000009,0.000009
119.4,0.707281,0.70729,0.707299,0.000009,0.000009
119.45,0.707282,0.707291,0.7073,0.000009,0.000009
119.5,0.707283,0.707291,0.7073,0.000009,0.000009
119.55,0.707284,0.707292,0.707301,0.000009,0.000009
119.6,0.707284,0.707293,0.707301,0.000008,0.000008
119.65,0.707285,0.707294,0.707302,0.000008,0.000008
119.7,0.707286,0.707294,0.707302,0.000008,0.000008
119.75,0.707287,0.707295,0.707303,0.000008,0.000008
119.8,0.707288,0.707296,0.707303,0.000008,0.000008
119.85,0.707289,0.707297,0.707304,0.000007,0.000007
119.9,0.70729,0.707297,0.707305,0.000007,0.000007
119.95,0.707291,0.707298,0.707305,0.000007,0.000007
120,0.707292,0.707299,0.707306,0.000007,0.000007
120.05,0.707293,0.7073,0.707306,0.000007,0.000007
120.1,0.707294,0.7073,0.707307,0.000006,0.000006
120.15,0.707295,0.707301,0.707307,0.000006,0.000006
120.2,0.707296,0.707302,0.707308,0.000006,0.000006
120.25,0.707297,0.707303,0.707308,0.000006,0.000006
120.3,0.707298,0.707303,0.707309,0.000005,0.000005
120.35,0.707299,0.707304,0.70731,0.000005,0.000005
120.4,0.7073,0.707305,0.70731,0.000005,0.000005
120.45,0.707301,0.707306,0.707311,0.000005,0.000005
